개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y)
3010000,PHMA220063010033021200002,2006-06-22,,1,영업/정상,13,영업중,,,,,233931122,147.94,,서울특별시 중구 을지로6가 18-185 밀리오레상가건물,"서울특별시 중구 장충단로 263, 밀리오레상가건물 14층 (을지로6가)",4563,더블유치과병원,2024-04-16 16:31,U,40:00.0,치과병원,200664.5829,451781.8684
3010000,PHMA219683010033021200001,2010-04-02,,1,영업/정상,13,영업중,,,,,02-2260-7114,51278.25,,서울특별시 중구 을지로6가 18-79 국립중앙의료원,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",4564,국립중앙의료원,2025-04-15 10:39,U,07:00.0,종합병원,200461.4217,451682.1208
3010000,PHMA220063010033021200003,2006-11-20,,1,영업/정상,13,영업중,,,,,2233-3923,,100-829,서울특별시 중구 신당동 336번지 3호,"서울특별시 중구 다산로 175, 3층 (신당동, 명덕빌딩)",4608,유치과병원,2023-05-25 11:26,U,40:00.0,치과병원,201064.9637,450779.721
3010000,PHMA220103010033021200003,2010-09-30,,1,영업/정상,13,영업중,,,,,02-754-2879,,,서울특별시 중구 명동1가 53번지 1호 7층,"서울특별시 중구 명동길 43, 7층 (명동1가, 신한은행)",4534,라임나무치과병원,2017-09-05 18:38,I,59:59.0,치과병원,198582.3397,451302.6029
3010000,PHMA220113010033021200002,2011-10-28,,1,영업/정상,13,영업중,,,,,02-733-2875,294.3,,서울특별시 중구 황학동 2523 황학 아크로타워,"서울특별시 중구 퇴계로 447, 221~213호 (황학동, 황학 아크로타워)",4575,연세스위트치과병원,2024-08-08 16:19,U,40:00.0,치과병원,201866.0395,451543.3378
3010000,PHMA219943010033021200001,1994-02-25,,1,영업/정상,13,영업중,,,,,02-2231-0900,13456,,,"서울특별시 중구 다산로 78, 송도병원 (신당동)",4597,서울송도병원,2024-12-03 18:51,U,40:00.0,병원,200649.5286,449877.4441
3010000,PHMA220003010033021200001,2000-08-10,,1,영업/정상,13,영업중,,,,,753-1922,,100-706,서울특별시 중구 충무로1가 25번지 5호 고려대연각센터빌딩 3층 306호,"서울특별시 중구 퇴계로 97, 3층 306호 (충무로1가, 고려대연각센터빌딩)",4535,한누리치과병원,2017-09-05 18:38,I,59:59.0,치과병원,198388.3656,450963.2418
3010000,PHMA220163010033021200002,2016-09-13,,1,영업/정상,13,영업중,,,,,02-2234-8585,1735.1,,"서울특별시 중구 흥인동 86 리마크빌 동대문 2,3층","서울특별시 중구 다산로 258, 리마크빌 동대문 2,3층 (흥인동)",4570,참바로병원,2024-10-07 13:30,U,40:00.0,병원,201400.8244,451528.0122
3020000,PHMA219823020033021200001,1982-04-21,,3,폐업,3,폐업,2023-08-01,,,,705-9000,,,서울특별시 용산구 서계동 224번지 32호,"서울특별시 용산구 청파로 383 (서계동, 소화아동병원)",4300,소화병원(의료법인 소화병원),2023-07-21 10:23,U,40:00.0,병원,197160.9178,450168.3236
3020000,PHMA219823020033021200002,1982-11-01,,3,폐업,3,폐업,2008-12-15,,,,794-4277,,,서울특별시 용산구 한남동 657-59,,,서울백제병원,2008-12-15 15:17,I,59:59.0,병원,,
3020000,PHMA219843020033021200002,1984-07-21,,3,폐업,3,폐업,2011-03-31,,,,748-9900,,,서울특별시 용산구 한강로3가 65번지,,,중대용산병원(학교법인 중앙대학교),2011-03-29 18:03,I,59:59.0,종합병원,,
3020000,PHMA220063020033021200001,2006-06-09,,3,폐업,3,폐업,2010-04-21,,,,706-1199,,,서울특별시 용산구 효창동5-99,,,효창중앙병원,2010-04-21 16:37,I,59:59.0,병원,,
3020000,PHMA220103020033021200001,2010-02-19,,3,폐업,3,폐업,2011-05-02,,,,,,140-731,서울특별시 용산구 이태원1동 22번지 2호 청화아파트 상가동 301호,"서울특별시 용산구 장문로 27 (이태원동,청화아파트 상가동 301호)",140-731,신명한방병원,2011-05-02 13:13,I,59:59.0,한방병원,199471.3097,447522.747
3020000,PHMA220123020033021200001,2012-10-18,,3,폐업,3,폐업,2014-05-26,,,,790-3842,,140-872,"서울특별시 용산구  55번지 B1층, 1층",서울특별시 용산구 한강대로40가길 24 (한강로2가),140-872,서울원광한방병원,2016-08-31 13:26,I,59:59.0,한방병원,197479.1245,447637.3472
3020000,PHMA219783020033021200001,1978-02-23,,1,영업/정상,13,영업중,,,,,02-709-9114,46974.38,,,서울특별시 용산구 대사관로 59 (한남동),4401,순천향대학교 부속 서울병원,2024-10-29 17:54,U,40:00.0,종합병원,200310.9799,447939.995
3020000,PHMA219843020033021200001,1984-04-03,,1,영업/정상,13,영업중,,,,,02-799-5000,14998.5,140-907,서울특별시 용산구 이촌동 301번지 165호,서울특별시 용산구 이촌로 318 (이촌동),4425,금강아산병원(재단법인 아산사회복지재단),2023-10-12 18:30,U,40:00.0,병원,198334.5287,446153.5222
3030000,PHMA220063030033021200001,2006-06-07,,3,폐업,3,폐업,2012-12-14,,,,02-3408-2100,,,서울특별시 성동구 송정동 81번지 14호,서울특별시 성동구 광나루로 243 (송정동),133-837,제인한방병원,2012-12-14 9:30,I,59:59.0,한방병원,204968.4683,449690.1979
3030000,PHMA220083030033021200002,2008-09-05,,3,폐업,3,폐업,2012-08-16,,,,02-464-2700,,,서울특별시 성동구 성수2가3동 279번지 44호,서울특별시 성동구 동일로 133 (성수동2가),133-832,프라임병원,2012-08-16 10:28,I,59:59.0,병원,205665.6408,449129.6219
3030000,PHMA220173030033021200001,2017-01-06,,3,폐업,3,폐업,2020-12-01,,,,02-2281-6636,6899,,,서울특별시 성동구 왕십리로 382 (하왕십리동),4715,서울동인병원,2024-10-02 15:56,U,40:00.0,병원,202407.0875,451424.1977
3030000,PHMA220093030033021200002,2009-08-11,,3,폐업,3,폐업,2012-05-31,,,,,,133-850,서울특별시 성동구 용답동 235번지 8호,서울특별시 성동구 자동차시장1길 85 (용답동),,은혜요양병원,2012-05-31 15:38,I,59:59.0,요양병원(일반요양병원),205861.7783,450912.3026
3030000,PHMA220113030033021200001,2011-01-28,,3,폐업,3,폐업,2014-05-30,,,,02-2217-2828,,133-847,서울특별시 성동구 용답동 2번지 3호 장안빌딩 3층,"서울특별시 성동구 천호대로 320, 3층 (용답동)",133-847,네오메디플러스치과병원,2015-06-16 14:33,I,59:59.0,치과병원,204811.0052,451358.6071
3030000,PHMA220123030033021200001,2012-06-04,,3,폐업,3,폐업,2012-06-12,,,,,,133-850,"서울특별시 성동구 용답동 235번지 8호 (3,4층)",서울특별시 성동구 자동차시장1길 85 (용답동),133-850,효하수요양병원,2012-06-12 15:12,I,59:59.0,요양병원(일반요양병원),205861.7783,450912.3026
3030000,PHMA220123030033021200002,2012-06-12,,3,폐업,3,폐업,2016-02-16,,,,02-3394-6211,,133-850,"서울특별시 성동구 용답동 235번지 8호 (지하1층, 지상3,4,5층)","서울특별시 성동구 자동차시장1길 85, 지하1, 지상3~5층 (용답동)",4808,시온요양병원,2016-02-16 15:36,I,59:59.0,요양병원(일반요양병원),205861.7783,450912.3026
3030000,PHMA220093030033021200001,2009-06-03,,1,영업/정상,13,영업중,,,,,02-462-0114,1096.1,133-831,서울특별시 성동구 성수2가3동 275번지 2호,서울특별시 성동구 동일로 93 (성수동2가),4787,서울효사랑요양병원,2025-03-06 16:44,U,08:00.0,요양병원(일반요양병원),205503.6036,448769.0086
3030000,PHMA219793030033021200002,1979-02-28,,3,폐업,3,폐업,2015-08-10,2012-03-30,2015-09-06,,02-2297-7272,2249.52,,서울특별시 성동구 행당1동 130번지 115호,서울특별시 성동구 왕십리로 269 (행당동),133-864,의료법인구봉의료재단 세왕병원,2024-04-18 10:30,U,40:00.0,병원,203242.7758,450703.1
3030000,PHMA219853030033021200001,1985-04-22,,3,폐업,3,폐업,2018-11-01,,,,02-2233-3993,,,서울특별시 성동구 금호동2가 500번지 9호,서울특별시 성동구 금호산길 41 (금호동2가),4723,서울중앙병원,2019-10-04 14:25,U,40:00.0,병원,201618.1775,449975.5872
3030000,PHMA220003030033021200002,2000-05-31,,3,폐업,3,폐업,2012-10-26,,,,02-2293-1121,,,서울특별시 성동구 하왕십리동 846번지 10호,,,동인병원,2012-10-26 10:08,I,59:59.0,병원,,
3030000,PHMA220023030033021200001,2002-03-02,,3,폐업,3,폐업,2009-02-12,,,,02-469-0001,,,서울특별시 성동구 성수2가3동 275번지 2호,,,영동병원,2014-07-16 14:10,I,59:59.0,병원,,
3030000,PHMA220173030033021200003,2017-11-23,,1,영업/정상,13,영업중,,,,,02-2297-9988,,,서울특별시 성동구 행당동 130번지 115호 9988병원빌딩,서울특별시 성동구 왕십리로 269 (행당동),4745,9988병원,2022-12-28 9:34,U,40:00.0,병원,203242.7758,450703.1
3030000,PHMA220053030033021200001,2005-08-11,,1,영업/정상,13,영업중,,,,,02-2282-0001,1732.35,,,서울특별시 성동구 마장로 207 (홍익동),4706,서울특별시장애인치과병원,2025-01-08 10:44,U,40:00.0,치과병원,202827.9731,451607.692
3030000,PHMA220163030033021200001,2016-02-16,,1,영업/정상,13,영업중,,,,,02-2247-7272,,,서울특별시 성동구 용답동 235번지 8호,"서울특별시 성동구 자동차시장1길 85, 지하1,지상3~5층 (용답동, JS빌딩)",4808,시온요양병원,2021-12-13 10:16,U,40:00.0,요양병원(일반요양병원),205861.7783,450912.3026
3030000,PHMA220173030033021200002,2017-08-04,,1,영업/정상,13,영업중,,,,,02-3394-9878,3710,,서울특별시 성동구 용답동 235-3 2~7층,"서울특별시 성동구 천호대로 436, 2~7층 (용답동)",4808,굿모닝요양병원,2024-09-24 10:13,U,40:00.0,요양병원(일반요양병원),205869.8319,450941.1897
3200000,PHMA220083200033021200001,1995-05-20,,3,폐업,3,폐업,2024-07-18,,,,886-5551,2486.42,151-050,서울특별시 관악구 봉천동 884번지 44호,서울특별시 관악구 남부순환로 1785 (봉천동),8758,미래드림여성병원,2024-07-18 17:36,U,40:00.0,병원,195387.9902,442205.8898
3030000,PHMA220123030033021200004,2012-12-13,,1,영업/정상,13,영업중,,,,,02-3408-2100,4331.75,133-837,서울특별시 성동구 송정동 81번지 14호,서울특별시 성동구 광나루로 243 (송정동),4802,학교법인대진교육재단 제인병원,2025-04-01 17:29,U,03:00.0,병원,204968.4683,449690.1979
3040000,PHMA220183040033021200001,2012-08-16,,1,영업/정상,13,영업중,,,,,02-464-2700,2428.93,,"서울특별시 광진구 자양동 24-9 B1~2, 2~7층","서울특별시 광진구 동일로 92-1, B1~2, 2~7층 (자양동)",5071,서울프라임병원,2025-05-12 16:37,U,04:00.0,병원,205558.6771,448728.0568
3030000,PHMA220003030033021200001,2000-10-10,,1,영업/정상,13,영업중,,,,,02-2281-0010,,,서울특별시 성동구 도선동 365번지 1호,서울특별시 성동구 무학로2길 8 (도선동),4707,연세슬기병원,2019-02-27 14:16,U,40:00.0,병원,202640.9656,451334.9344
3030000,PHMA220193030033021200001,2019-12-13,,1,영업/정상,13,영업중,,,,,1522-7586,,,서울특별시 성동구 성수동2가 279번지 44호,서울특별시 성동구 동일로 133 (성수동2가),4799,연세바로척병원,2020-07-29 8:49,U,40:00.0,병원,205665.6408,449129.6219
3040000,PHMA220073040033021200001,2007-04-30,,3,폐업,3,폐업,2021-02-18,,,,02-466-5151,,143-190,서울특별시 광진구 자양동 25-2,서울특별시 광진구 동일로 82-1 (자양동),5079,리안요양병원,2021-02-18 15:10,U,40:00.0,요양병원(일반요양병원),205507.103,448633.8245
3040000,PHMA220083040033021200001,2008-01-10,,3,폐업,3,폐업,2008-06-23,,,,463-6600,,143-916,서울특별시 광진구 화양동 24번지 17호,서울특별시 광진구 동일로 154 (화양동),,동부병원,2008-12-06 9:45,I,59:59.0,병원,205799.1627,449285.8202
3040000,PHMA220093040033021200001,2009-12-02,,3,폐업,3,폐업,2011-06-17,,,,453-1275,,143-824,서울특별시 광진구 구의1동 234번지 14호,서울특별시 광진구 광나루로 506 (구의동),,광진구의한방병원,2014-09-24 16:48,I,59:59.0,한방병원,207501.5643,449169.3706
3040000,PHMA219903040033021200001,1990-05-01,,3,폐업,3,폐업,2015-07-30,2014-11-12,2015-07-31,,02-463-2311,,143-916,서울특별시 광진구 화양동 21번지 20호,서울특별시 광진구 동일로30길 9 (화양동),143-916,최차혜병원,2015-12-23 8:10,I,59:59.0,병원,205926.2713,449507.2251
3030000,PHMA220203030033021200001,2002-04-19,,1,영업/정상,13,영업중,,,,,070-7609-9252,8165.85,,서울특별시 성동구 하왕십리동 1070-3,서울특별시 성동구 왕십리로 382 (하왕십리동),4701,재단법인베스티안재단베스티안서울병원,2025-06-30 18:02,U,02:00.0,종합병원,202407.0875,451424.1977
3040000,PHMA220023040033021200001,2002-02-22,,3,폐업,3,폐업,2009-12-02,,,,02-453-1275,,143-200,서울특별시 광진구 구의1동 234-14,,,구의한방병원,2009-12-02 14:26,I,59:59.0,한방병원,,
3030000,PHMA219723030033021200001,1972-04-24,,1,영업/정상,13,영업중,,,,,02-2290-8114,95744.54,,,서울특별시 성동구 왕십리로 222-1 (사근동),4763,한양대학교병원,2025-06-30 17:01,U,02:00.0,종합병원,204117.9658,450608.5193
3040000,PHMA220123040033021200001,2012-05-30,,1,영업/정상,13,영업중,,,,,234258200,1744.22,,서울특별시 광진구 능동 222번지 13호 외 222-14,서울특별시 광진구 천호대로 568 (능동),4985,연세무척나은병원,2025-03-21 11:26,U,03:00.0,병원,207076.8291,450443.5885
3040000,PHMA220193040033021200001,2019-07-01,,1,영업/정상,13,영업중,,,,,02-456-8898,6747.51,,서울특별시 광진구 자양동 685번지,"서울특별시 광진구 자양로 38, 편안한요양병원 (자양동)",5112,편안한요양병원,2025-07-03 15:16,U,05:00.0,요양병원(일반요양병원),207574.3509,447709.2753
3040000,PHMA220213040033021200001,2021-10-28,,1,영업/정상,13,영업중,,,,,02-465-6575,1943.74,,,"서울특별시 광진구 동일로 82-1, 생생한방병원 지하1~5층 (자양동)",5079,경희생생한방병원,2023-12-27 16:34,U,40:00.0,한방병원,205507.103,448633.8245
3040000,PHMA220043040033021200001,2004-06-11,,1,영업/정상,13,영업중,,,,,02-452-7272,363.75,,,서울특별시 광진구 천호대로 556 (능동),4985,광진예치과병원,2024-09-09 13:26,U,40:00.0,치과병원,206972.7216,450495.8932
3040000,PHMA220073040033021200002,2007-05-28,,1,영업/정상,13,영업중,,,,,02-3436-8888,1987.16,143-819,서울특별시 광진구 구의2동 80번지 25호,서울특별시 광진구 자양로 215 (구의동),4993,제니스병원,2024-07-16 14:07,U,40:00.0,병원,207569.6097,449364.5691
3040000,PHMA220083040033021200002,2008-01-18,,1,영업/정상,13,영업중,,,,,02-466-7528,527.87,,,"서울특별시 광진구 능동로 103, 3.4층 (화양동)",5017,에스(S)리더치과병원,2024-09-09 13:27,U,40:00.0,치과병원,206163.282,448682.5788
3040000,PHMA220113040033021200001,2011-12-26,,1,영업/정상,13,영업중,,,,,02-1577-9844,,,서울특별시 광진구 능동 255-2,서울특별시 광진구 천호대로 630 (능동),4987,바른본병원,2023-04-26 18:01,U,40:00.0,병원,207625.0057,450175.2474
3040000,PHMA220173040033021200001,2017-12-11,,1,영업/정상,13,영업중,,,,,02-461-6602,3010.69,,,서울특별시 광진구 동일로 154 (화양동),5013,동부참사랑요양병원,2024-10-31 13:31,U,40:00.0,요양병원(일반요양병원),205799.1627,449285.8202
3200000,PHMA220073200033021200002,2007-03-09,,3,폐업,3,폐업,2008-10-16,,,,,,151-891,서울특별시 관악구 신림동 1643번지 6호,서울특별시 관악구 시흥대로 572 (신림동),,강남병원,2009-11-30 16:48,I,59:59.0,병원,191342.3996,442410.4637
3040000,PHMA219623040033021200001,1962-02-01,,1,영업/정상,13,영업중,,,,,02-2204-0114,18465.4,,서울특별시 광진구 중곡동 30번지 1호,"서울특별시 광진구 용마산로 127 (중곡동, 국립정신건강센터)",4933,국립정신건강센터,2025-07-04 6:13,U,06:00.0,정신병원,207510.0768,451417.8644
3040000,PHMA219823040033021200001,1982-11-16,,1,영업/정상,13,영업중,,,,,1588-1533,84761.54,143-729,"서울특별시 광진구 화양동 4번지 12호 , 4번지19호",서울특별시 광진구 능동로 120-1 (화양동),5030,건국대학교병원,2025-07-28 9:10,U,00:00.0,종합병원,206303.0322,448689.8782
3040000,PHMA219853040033021200001,1985-11-13,,1,영업/정상,13,영업중,,,,,02-2049-9000,9128.96,143-867,서울특별시 광진구 자양동 627번지 3호,서울특별시 광진구 자양로 85 (자양동),5056,혜민병원,2024-07-16 14:08,U,40:00.0,종합병원,207307.2706,448107.5525
3040000,PHMA220203040033021200001,2020-12-28,,1,영업/정상,13,영업중,,,,,02-454-7582,972,,서울특별시 광진구 구의동 252-16 웰츠타워,"서울특별시 광진구 자양로 116, 301~307호,310~312호 (구의동, 웰츠타워)",5043,오석한방병원,2024-04-12 9:24,U,40:00.0,한방병원,207342.7661,448444.7546
3050000,PHMA220053050034021200001,2005-04-01,,3,폐업,3,폐업,2009-07-01,,,,02-958-2424,,130-020,서울특별시 동대문구 왕산로 318(전농2동 620-56),,,성바오로한방병원,2009-07-01 18:55,I,59:59.0,한방병원,,
3050000,PHMA220053050034021200002,2005-06-10,,3,폐업,3,폐업,2020-07-23,,,,02-964-1961,,,서울특별시 동대문구 청량리동 689번지 지하2층~지상10층,"서울특별시 동대문구 약령시로 124 (청량리동, 지하2~지상10층)",2573,경동요양병원,2020-07-17 17:28,U,40:00.0,요양병원(일반요양병원),203796.3403,453405.4216
3050000,PHMA220053050034021200003,2005-11-03,,3,폐업,3,폐업,,,,,02-2246-7773,,130-030,"서울특별시 동대문구 전농로 37(답십리1동 266-3 2층 3층, 267-8 1-3층)",,,의료법인영일의료재단실로암요양병원,2009-09-24 8:51,I,59:59.0,요양병원(일반요양병원),,
3050000,PHMA220073050034021200001,2007-03-16,,3,폐업,3,폐업,2012-01-02,,,,02-3299-3400,,130-012,서울특별시 동대문구 약령시길 158(청량리2동 235-2),,,한림대학교임상치의학대학원치과병원,2012-01-02 15:57,I,59:59.0,치과병원,,
